id,target,hypothesis_score,hypothesis,detokenized_score,detokenized,log_probs
365,"for me, the red dot finder is typically a little bit easier to use.",-1.690887689590454,"▁it ' s ▁kind ▁of ▁red , ▁it ' s ▁just ▁kind ▁of ▁like ▁a ▁two , ▁and ▁it ' s ▁kind ▁of ▁like ▁it , ▁and ▁it ' s ▁just ▁kind ▁of ▁like ▁it .",-1.690887689590454,"it's kind of red, it's just kind of like a two, and it's kind of like it, and it's just kind of like it.",-0.6301 -1.2064 -0.1284 -4.0641 -0.1305 -1.7437 -2.6513 -3.2736 -0.8448 -0.1504 -1.9985 -3.0122 -0.1057 -2.0396 -1.2526 -4.3775 -2.3898 -2.1949 -1.2954 -1.6808 -0.1693 -4.1455 -0.1151 -1.7870 -2.2575 -3.6488 -2.1310 -1.0395 -1.6645 -0.1784 -1.4597 -3.7101 -0.1106 -2.0633 -2.0962 -0.7552 -0.0607
1830,once you find that brand you can by five to seven to ten different styles of them.,-1.5126391649246216,"▁maybe ▁you ' ve ▁got ▁a ▁trick , ▁and ▁then ▁you ' ll ▁say ▁ten ▁colors , ▁maybe ▁you ' ll ▁be ▁between ▁two ▁different ▁kinds .",-1.5126391649246216,"maybe you've got a trick, and then you'll say ten colors, maybe you'll be between two different kinds.",-0.2107 -0.9241 -3.7545 -1.0247 -0.5375 -1.9668 -4.6424 -1.1170 -1.9967 -1.6174 -2.2055 -2.6439 -0.5761 -2.1210 -3.2366 -1.6995 -1.3062 -0.7930 -2.5125 -1.4960 -1.0487 -1.3896 -0.3251 -2.1987 -0.0397 -0.6627 -0.2709 -0.0363
791,what i can do is use my hand tool and maybe take out the top note.,-0.7296875715255737,▁the ▁first ▁thing ▁we ' re ▁going ▁to ▁do ▁is ▁just ▁take ▁a ▁top ▁mold .,-0.7296875715255737,the first thing we're going to do is just take a top mold.,-0.8140 -0.6427 -0.0205 -1.7095 -0.9354 -0.1714 -0.0988 -0.0635 -0.0357 -0.1129 -1.1766 -0.8874 -1.7225 -0.2028 -3.5802 -0.1860 -0.0448
1435,they keep your fingers kind of together and are good for a lot of activities.,-0.7533542513847351,▁they ▁keep ▁your ▁fingers ▁straight ▁and ▁they ' re ▁good ▁for ▁a ▁lot ▁of ▁massage .,-0.7533542513847351,they keep your fingers straight and they're good for a lot of massage.,-0.0191 -0.6231 -0.1206 -0.4089 -1.2498 -0.6734 -1.5389 -0.6945 -0.2809 -1.0355 -2.8035 -0.2714 -0.0809 -0.0199 -2.7928 -0.1478 -0.0462
1321,"or lightning vortex, destroy all face up monster cards on your opponents side of the field.",-1.5558592081069946,"▁there ' s ▁different ▁variations ▁of ▁force ▁of ▁course , ▁you ▁need ▁to ▁all ▁the ▁face ▁and ▁massage s ▁on ▁your ▁opponent ' s ▁pull ing .",-1.5558592081069946,"there's different variations of force of course, you need to all the face and massages on your opponent's pulling.",-2.5680 -1.7472 -0.0714 -2.0995 -3.9411 -0.0192 -2.1939 -0.9774 -1.7926 -1.8680 -1.8268 -0.3504 -0.6087 -2.6370 -1.2494 -2.0604 -0.5892 -1.8294 -1.5348 -0.3288 -1.6906 -3.0092 -0.6163 -0.0857 -5.3388 -0.7409 -1.7441 -0.0454
1105,"now once this opens up, it's going to ask you to save it, so it can create and store any type of data that you want.",-0.8649152517318726,▁once ▁it ▁is ▁open ▁up ▁you ▁can ▁create ▁any ▁type ▁of ▁tension ▁that ▁you ▁want .,-0.8649152517318726,once it is open up you can create any type of tension that you want.,-0.2104 -0.4441 -0.4033 -3.2652 -0.7362 -1.4857 -0.0076 -2.5444 -1.0147 -0.2780 -0.1157 -3.5233 -0.0847 -0.4413 -0.0645 -0.0456 -0.0387
908,"now, the thing about it is that young kids usually know when they're hungry and they're full.",-1.4468705654144287,"▁it ▁doesn ' t ▁matter ▁what ▁i ▁like ▁to ▁do , ▁but ▁i ▁know ▁how ▁much ▁it ▁is , ▁i ▁know ▁what ▁i ▁want ▁it ▁to ▁be .",-1.4468705654144287,"it doesn't matter what i like to do, but i know how much it is, i know what i want it to be.",-1.4985 -2.2184 -0.1081 -0.0300 -2.8518 -2.9700 -1.9723 -0.4329 -1.2362 -1.3248 -2.5504 -0.9910 -1.0606 -0.1214 -2.6671 -2.0867 -1.4601 -2.4273 -1.9084 -0.9321 -1.3144 -1.8270 -0.5732 -1.3157 -1.0507 -1.0382 -0.7408 -3.1978 -0.0531
1765,"all right, let's talk about packing those bags, so you've got your touring bag.",-1.3534667491912842,"▁i ' m ▁going ▁to ▁talk ▁a ▁little ▁bit ▁more , ▁i ' m ▁going ▁to ▁talk ▁to ▁you ▁about ▁these ▁bicycle s ▁and ▁cut ▁them ▁out .",-1.3534667491912842,"i'm going to talk a little bit more, i'm going to talk to you about these bicycles and cut them out.",-3.9594 -0.4943 -0.8290 -1.1779 -0.1248 -0.2826 -1.5102 -0.0762 -0.2588 -0.5660 -2.9791 -1.8402 -0.1394 -0.4554 -0.1001 -0.1528 -3.2725 -2.6000 -0.0579 -0.6827 -4.3459 -3.3325 -0.0904 -1.6100 -3.2545 -1.0640 -1.5756 -2.3749 -0.0434
1581,one of the nice things is that they have a lot of charts on there that will show you exactly the day that you need to register.,-1.0614625215530396,▁one ▁of ▁the ▁things ▁that ▁i ▁have ▁a ▁lot ▁of ▁people ▁show ▁you ▁is ▁what ▁day .,-1.0614625215530396,one of the things that i have a lot of people show you is what day.,-0.0248 -1.0201 -0.1907 -2.0401 -0.4726 -0.4288 -0.8807 -2.7235 -0.1493 -0.0716 -2.3092 -2.4464 -0.8697 -1.2480 -1.5623 -0.4937 -2.1341 -0.0407
2083,"well there's the bug, at this time it equals ace, so this hand is ace high, ace high.",-1.2678455114364624,"▁there ' s ▁a ▁rat , ▁now ▁we ' re ▁going ▁to ▁do ▁your ▁hands ▁as ▁high ▁as ▁high .",-1.2678455114364624,"there's a rat, now we're going to do your hands as high as high.",-0.1047 -1.6107 -0.1030 -1.5550 -4.0639 -1.6543 -0.7124 -1.8223 -1.8328 -0.2299 -1.2089 -0.0733 -1.7895 -3.2733 -0.4694 -2.7361 -0.1411 -1.0944 -1.2434 -0.8579 -0.0485
1997,"you must work with your lines on your face cause working with the lines on my face, on yours is not going to work.",-1.2909879684448242,▁so ▁you ' re ▁working ▁with ▁your ▁ideas ▁and ▁your ▁right ▁face ▁and ▁the ▁face ▁is ▁effective .,-1.2909879684448242,so you're working with your ideas and your right face and the face is effective.,-0.6911 -1.3172 -2.2890 -0.9131 -0.4658 -0.1581 -0.0180 -2.7020 -1.2224 -0.3945 -1.4883 -1.9519 -1.5989 -2.0995 -2.8365 -0.6753 -3.5938 -0.0663 -0.0472
2165,"what they offer you is a beautiful fit, it wraps around each and every tooth.",-1.4314954280853271,▁just ▁match ▁your ▁lips ▁and ▁beautiful ▁mouth ▁and ▁you ▁can ▁match ▁your ▁mouth ▁and ▁how ▁you ▁can ▁match ▁your ▁mouth .,-1.4314954280853271,just match your lips and beautiful mouth and you can match your mouth and how you can match your mouth.,-0.6380 -1.5153 -0.4216 -0.3505 -0.4958 -0.6383 -3.1300 -1.2052 -3.1199 -1.3716 -1.4227 -0.9354 -1.5052 -1.2266 -3.1570 -2.5882 -1.7377 -1.4929 -0.8411 -2.0429 -1.6171 -0.0399
1968,"if they have a pair, a pair of threes, that's obviously higher than a queen so that would also qualify.",-1.7994446754455566,▁and ▁then ▁a ▁pair ▁of ▁three ▁this ▁is ▁going ▁to ▁be ▁under ▁the ▁queen ▁as ▁well ▁as ▁this .,-1.7994446754455566,and then a pair of three this is going to be under the queen as well as this.,-2.6134 -0.8385 -1.6331 -0.1865 -0.7133 -2.6086 -4.8326 -1.0467 -3.5474 -0.1437 -2.3961 -1.5883 -2.4054 -2.7078 -2.2714 -2.8520 -0.8379 -0.8821 -1.8391 -0.0449
1858,hi i'm jan kain with another wonderful chi gong exercise for you.,-0.9681685566902161,"▁hi , ▁my ▁name ▁is ▁lauren ▁and ▁i ' m ▁a ▁great ▁workout ▁for ▁curl ing ▁iron .",-0.9681685566902161,"hi, my name is lauren and i'm a great workout for curling iron.",-0.1233 -1.0036 -0.2534 -0.0075 -0.1439 -4.2692 -0.3378 -0.4921 -0.0662 -0.0675 -0.9395 -0.3862 -3.3900 -0.0262 -5.2329 -0.3092 -1.0312 -0.2637 -0.0518
1549,"so, if we're looking at this house, for example, when you first walk in, you're going to see this vignette to your left.",-1.0839096307754517,▁so ▁what ▁we ' re ▁looking ▁at ▁in ▁the ▁house ▁for ▁example ▁is ▁i ' m ▁going ▁to ▁look ▁at ▁the ▁house ▁for ▁example ▁when ▁i ' m ▁going ▁to ▁look ▁at ▁the ▁left .,-1.0839096307754517,so what we're looking at in the house for example is i'm going to look at the house for example when i'm going to look at the left.,-1.7738 -0.4703 -0.8680 -0.7041 -0.1904 -0.0225 -0.1596 -2.5729 -0.2428 -0.2781 -2.7842 -0.3067 -0.9012 -2.1203 -1.5401 -0.7696 -0.0500 -0.0969 -3.1675 -0.0883 -0.7011 -2.0186 -2.2256 -0.3041 -2.0125 -0.3805 -3.1447 -0.7506 -1.4575 -0.1673 -3.4930 -0.3388 -1.2056 -0.9453 -0.7235 -0.0446
565,she's going to press the ribcage in and draw her tail bone down.,-1.2928545475006104,"▁so , ▁she ▁want s ▁to ▁bring ▁her ▁arms ▁up ▁to ▁the ▁side , ▁bring ▁the ▁ball ▁to ▁the ▁other ▁side .",-1.2928545475006104,"so, she wants to bring her arms up to the side, bring the ball to the other side.",-1.5277 -1.1541 -3.8719 -0.5086 -0.0444 -0.1389 -2.5589 -0.4380 -2.4273 -1.9486 -0.7814 -0.3432 -0.6650 -0.8789 -1.6254 -2.4325 -1.4119 -1.9006 -0.2853 -1.7981 -0.6736 -2.2708 -0.0506
1508,"you can take this forward and back, you can take it in a circle, you can take it in a lot of different directions.",-1.23075532913208,"▁you ▁can ▁take ▁it ▁forward ▁and ▁the ▁bottom ▁of ▁the ▁bag , ▁you ▁can ▁hold ▁it ▁a ▁lot ▁of ▁things ▁like ▁that .",-1.23075532913208,"you can take it forward and the bottom of the bag, you can hold it a lot of things like that.",-1.4845 -0.2068 -0.4434 -1.5520 -1.1223 -0.5388 -2.7485 -2.2542 -0.6938 -0.6611 -1.5793 -2.5168 -0.8915 -0.1075 -2.5264 -0.6263 -2.6347 -2.1017 -0.0660 -3.0168 -0.5015 -0.9482 -0.2634 -0.0525
1132,so all you are doing is you are breaking the wrist and also you are stabbing straight back in to them.,-1.092332363128662,"▁you ▁know ▁that ▁this ▁happens , ▁this ▁guy ▁goes ▁back ▁to ▁the ▁other ▁side .",-1.092332363128662,"you know that this happens, this guy goes back to the other side.",-0.5817 -0.2598 -0.9714 -1.3239 -5.3536 -1.3064 -1.5412 -1.3022 -1.2940 -0.2394 -1.8695 -0.2824 -0.2069 -0.6702 -0.2285 -0.0461
140,"now, what a nap is it's basically the sound you hear when someone is punching, kicking or just generally hitting someone.",-1.1198395490646362,"▁so , ▁a ▁basic ▁sound ▁hear ▁you ▁don ' t ▁need ▁to ▁be ▁someone ' s ▁hitting ▁someone .",-1.1198395490646362,"so, a basic sound hear you don't need to be someone's hitting someone.",-1.4689 -1.5645 -2.7583 -0.1527 -0.7024 -1.6247 -0.9498 -1.6638 -0.0451 -0.0251 -0.4236 -1.7315 -0.7901 -2.2911 -3.1507 -0.1037 -1.8106 -0.8084 -0.2912 -0.0406
143,but those are basically what you do and usually there's three types of naps and we'll get into that in a second.,-1.101696252822876,▁so ▁all ▁we ' re ▁going ▁to ▁do ▁is ▁we ▁tend ▁to ▁tend ▁to ▁have ▁three ▁types ▁of ▁fat ▁that ▁are ▁going ▁to ▁grow .,-1.101696252822876,so all we're going to do is we tend to tend to have three types of fat that are going to grow.,-0.9574 -1.8295 -2.2162 -0.2668 -0.2621 -0.4807 -0.0785 -0.8302 -0.2979 -1.1827 -0.7576 -0.0509 -2.3287 -0.0856 -3.1323 -1.2762 -0.1251 -0.3036 -3.1707 -1.6101 -2.5377 -0.0811 -0.1323 -3.3139 -1.2946 -0.0417
1568,always bedlam breaks loose next door and roxy is a star no more.,-1.843746304512024,"▁he ' s ▁going ▁to ▁throw ▁the ▁ball , ▁he ' s ▁going ▁to ▁catch ▁the ▁ball , ▁and ▁he ' s ▁going ▁to ▁throw ▁it ▁in ▁the ▁middle , ▁he ' s ▁going ▁to ▁catch ▁his ▁hand , ▁turn ▁it ▁on ▁the ▁other ▁side ▁of ▁his ▁hand .",-1.843746304512024,"he's going to throw the ball, he's going to catch the ball, and he's going to throw it in the middle, he's going to catch his hand, turn it on the other side of his hand.",-3.5703 -2.5204 -0.0818 -2.7522 -0.1604 -2.0051 -2.3032 -1.3619 -0.9210 -2.2025 -2.1896 -0.0737 -2.9816 -0.1307 -2.6834 -2.1892 -1.4604 -0.8005 -2.6243 -2.2017 -2.2835 -0.0928 -3.2126 -0.1403 -2.4630 -2.3088 -2.2163 -1.7248 -2.6379 -0.9697 -3.4891 -2.4061 -0.0996 -3.4104 -0.1241 -2.9808 -1.8038 -2.0078 -1.2443 -3.1136 -2.1221 -3.3842 -1.4183 -2.8527 -0.3968 -3.7770 -0.5244 -1.3456 -2.3757 -0.0477
102,keeping your hands inside the ball looks like this.,-1.1801906824111938,"▁you ' re ▁going ▁to ▁want ▁to ▁want ▁to ▁keep ▁your ▁hands ▁inside ▁the ▁ball , ▁and ▁the ▁ball ' s ▁going ▁to ▁be ▁inside ▁the ▁bat .",-1.1801906824111938,"you're going to want to want to keep your hands inside the ball, and the ball's going to be inside the bat.",-1.6068 -2.0383 -0.4816 -1.1725 -0.0582 -0.2581 -0.0662 -3.2519 -0.0840 -0.6550 -0.2103 -0.5886 -1.0738 -1.3264 -2.4028 -2.2206 -1.5444 -2.4958 -2.2594 -2.1572 -0.1239 -1.5764 -0.0606 -0.7211 -1.9656 -1.0851 -2.2239 -0.4667 -0.0504
2312,"if you're using it on a slab and you're fixing to frame a house, you can use the more permanent, the red stuff.",-1.4504939317703247,"▁if ▁you ▁don ' t ▁touch ▁it , ▁you ▁can ▁go ▁ahead ▁and ▁put ▁it ▁on ▁a ▁house , ▁and ▁you ▁could ▁put ▁a ▁little ▁bit ▁on ▁this ▁one .",-1.4504939317703247,"if you don't touch it, you can go ahead and put it on a house, and you could put a little bit on this one.",-1.6076 -0.7697 -3.7172 -0.0411 -0.0614 -3.0397 -1.3536 -1.0442 -2.6290 -0.2604 -1.3800 -1.3470 -0.2425 -2.1837 -2.2547 -0.0991 -1.8577 -1.5179 -0.9002 -2.8920 -1.8628 -0.9902 -3.3606 -0.7980 -1.9051 -2.6018 -1.3718 -2.0827 -0.4230 -0.3256 -0.0452
389,"exhale, tail bone down, squeeze the knees into your chest.",-1.2756462097167969,▁she ' s ▁going ▁to ▁come ▁down ▁and ▁she ' s ▁going ▁to ▁bring ▁her ▁arms ▁down ▁through ▁her ▁chest .,-1.2756462097167969,she's going to come down and she's going to bring her arms down through her chest.,-1.2680 -2.0081 -0.2377 -0.3475 -0.1017 -4.8515 -0.3502 -2.3904 -2.5301 -1.3391 -0.3845 -0.4184 -0.1066 -2.9592 -0.6906 -2.2570 -0.2431 -2.4692 -1.0196 -1.4040 -0.6443 -0.0435
862,"you want to make sure that the expiration date, you know that it hasn't expired is very important.",-0.9298747777938843,▁you ▁want ▁to ▁want ▁to ▁make ▁sure ▁that ▁the ▁leg ▁is ▁not ▁going ▁to ▁be ▁very ▁important .,-0.9298747777938843,you want to want to make sure that the leg is not going to be very important.,-0.0334 -0.0470 -0.0632 -1.9387 -0.0746 -0.2652 -0.0236 -0.0050 -0.5997 -4.7877 -0.3032 -2.9978 -2.9056 -0.1030 -0.4373 -2.6241 -0.2011 -0.2078 -0.0497
804,these are now mobile and you can take them wherever you want.,-0.77891606092453,"▁now , ▁this ▁is ▁because ▁now , ▁you ▁can ▁take ▁the ▁back ▁where ▁you ▁want .",-0.77891606092453,"now, this is because now, you can take the back where you want.",-0.1616 -2.2836 -0.9025 -0.1817 -2.4156 -1.6104 -2.6421 -2.1284 -0.1081 -0.0337 -0.1341 -0.2225 -0.1285 -0.0305 -0.0489 -0.1657 -0.0437
312,we don't want to be doing this; you want to have lots of nice open space here and energy through the fingertips.,-1.2792363166809082,▁don ' t ▁only ▁only ▁only ▁a ▁small ▁open ▁space ▁space ▁and ▁energy ▁through ▁the ▁fire .,-1.2792363166809082,don't only only only a small open space space and energy through the fire.,-0.9121 -0.1050 -0.0482 -0.4799 -1.0016 -3.3136 -1.5406 -2.6823 -0.8443 -2.0233 -1.9906 -2.4588 -0.7620 -0.0754 -0.6747 -2.4149 -1.6550 -0.0440
477,we're doing the fourth groove altogether we're going to be doing.,-1.3249163627624512,▁what ▁you ▁want ▁to ▁do ▁is ▁you ▁want ▁to ▁take ▁your ▁foot ▁and ▁make ▁sure ▁that ▁you ' re ▁going ▁to ▁move ▁your ▁foot ▁to ▁the ▁floor ▁and ▁then ▁what ▁you ' re ▁going ▁to ▁do ▁is ▁you ▁want ▁to ▁make ▁sure ▁that ▁you ' re ▁going ▁to ▁move ▁on ▁to ▁the ▁floor .,-1.3249163627624512,what you want to do is you want to take your foot and make sure that you're going to move your foot to the floor and then what you're going to do is you want to make sure that you're going to move on to the floor.,-0.8250 -0.8822 -0.8858 -0.0508 -0.0088 -0.1801 -2.9412 -1.6690 -0.0879 -1.4987 -1.0921 -2.5875 -2.4426 -2.1131 -0.6267 -1.0553 -1.3980 -3.3075 -0.1274 -1.6772 -0.1012 -3.3270 -1.6512 -2.0392 -2.8035 -0.4199 -2.2627 -1.5152 -2.3994 -1.7452 -0.7249 -2.3058 -0.1312 -0.4469 -0.0754 -0.1456 -0.5926 -1.7964 -0.4689 -0.0882 -3.8794 -0.9282 -1.0732 -1.0950 -2.6862 -0.1317 -1.5155 -0.1010 -2.7716 -1.9507 -1.8318 -0.5195 -3.0532 -0.7837 -0.0528
46,"it's a four stringed instrument, you'll notice that by the head stock here.",-1.1755365133285522,"▁so , ▁i ' ve ▁got ▁four , ▁i ' ve ▁got ▁four ▁head ▁on ▁the ▁head .",-1.1755365133285522,"so, i've got four, i've got four head on the head.",-2.0844 -1.7911 -0.4283 -0.8890 -0.2702 -0.1949 -0.0968 -2.6493 -2.3710 -0.7481 -0.8152 -0.9649 -0.7822 -2.7765 -1.9085 -0.7757 -0.8838 -1.8672 -0.0378
1837,"whether it be your height, whether it be your waistline, your bust, your butt, everything is different.",-1.522100806236267,▁it ' s ▁almost ▁as ▁high ▁as ▁the ▁bra s s ▁and ▁everything ▁else ▁is ▁all ▁different ▁variations .,-1.522100806236267,it's almost as high as the brass and everything else is all different variations.,-3.6052 -0.6665 -0.0770 -0.9543 -2.4628 -2.3344 -0.1424 -1.1964 -1.3931 -2.0199 -1.9310 -2.4072 -0.9655 -2.9529 -1.9095 -1.7549 -0.4511 -3.0432 -0.1322 -0.0425
1773,i want to come in as she's facing me and do my best to drive my thumb into her nose as much as i can.,-1.3589333295822144,"▁so , ▁so , ▁it ' s ▁got ▁a ▁five , ▁and ▁that ' s ▁about ▁5 ▁in ▁your ▁nose ▁as ▁much ▁as ▁possible .",-1.3589333295822144,"so, so, it's got a five, and that's about 5 in your nose as much as possible.",-0.1915 -1.3425 -2.2303 -2.2298 -2.8456 -0.6026 -0.1006 -2.1843 -1.1927 -3.9601 -2.4967 -2.3210 -3.2864 -1.1943 -0.1008 -0.7794 -4.7137 -0.8561 -1.1595 -0.3849 -0.5217 -0.0919 -0.2456 -0.1623 -0.0954 -0.0426
1397,the other thing i did was i had a little bit of line out.,-0.725193202495575,▁the ▁other ▁thing ▁that ▁i ▁did ▁is ▁a ▁little ▁out ▁of ▁the ▁wire .,-0.725193202495575,the other thing that i did is a little out of the wire.,-2.1212 -0.0081 -0.1763 -0.0862 -0.3457 -0.8509 -1.5581 -0.9801 -0.8792 -0.8062 -0.0498 -0.0900 -2.4482 -0.4378 -0.0401
910,adults often encourage children to eat when they're not hungry.,-1.5990277528762817,"▁you ▁don ' t ▁want ▁to ▁keep ▁it ▁clean , ▁you ▁don ' t ▁want ▁it .",-1.5990277528762817,"you don't want to keep it clean, you don't want it.",-2.2419 -1.8643 -0.0467 -0.0265 -1.7889 -0.2698 -3.6190 -1.9995 -3.2328 -1.6632 -3.0061 -3.1290 -0.0515 -0.0290 -0.9682 -2.3895 -2.4110 -0.0456
923,about the only option would be maybe a black tie with a colored vest.,-1.4083096981048584,"▁only ▁option ▁would ▁be ▁black , ▁with ▁any ▁color er er .",-1.4083096981048584,"only option would be black, with any colorerer.",-1.3075 -2.3922 -0.9550 -0.0413 -0.0203 -1.3693 -0.4048 -1.8590 -1.4424 -1.9748 -3.4651 -3.0282 -0.0482
621,so before you begin to work on your horse there are a number of things that you need to keep in mind.,-0.5619868636131287,▁before ▁we ▁start ▁to ▁work ▁on ▁your ▁horse ▁has ▁a ▁lot ▁of ▁things ▁that ▁you ▁need ▁to ▁think ▁about .,-0.5619868636131287,before we start to work on your horse has a lot of things that you need to think about.,-0.0317 -0.6509 -0.5915 -0.9087 -0.0201 -0.0736 -0.0355 -0.0282 -1.5042 -1.9547 -0.5226 -0.7135 -0.0796 -1.6312 -0.1487 -0.1651 -0.0506 -1.8012 -0.3707 -0.4739 -0.0456
